Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,484607,-,-,-,39.73,-104.98,0,1607,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2023,1,1,0,30,1.3,1.5,0.012,0.62,0,0,0,0,0,-3.3000000000000003,0,0,0,0,0.273,71.63,98.51,0.87,0.67,818,1,177,0.6000000000000001
2023,1,1,1,30,0.7000000000000001,1.48,0.014,0.62,0,0,0,0,0,-3.4000000000000004,0,0,0,0,0.272,74.28,109.43,0.88,0.67,819,1,173,0.8
2023,1,1,2,30,0.30000000000000004,1.46,0.015,0.62,0,0,0,0,7,-3.5,0,0,0,0,0.269,75.91,120.78,0.88,0.67,819,1,179,0.8
2023,1,1,3,30,0.2,1.43,0.016,0.62,0,0,0,0,0,-3.6,0,0,0,0,0.268,75.82000000000001,132.3,0.89,0.67,819,1.1,193,0.6000000000000001
2023,1,1,4,30,0.2,1.4000000000000001,0.018000000000000002,0.62,0,0,0,0,0,-3.7,0,0,0,0,0.268,74.78,143.65,0.89,0.67,819,1.1,209,0.5
2023,1,1,5,30,0.4,1.3800000000000001,0.02,0.62,0,0,0,0,0,-3.9000000000000004,0,0,0,0,0.267,72.89,154.16,0.89,0.67,820,1.1,215,0.4
2023,1,1,6,30,0.30000000000000004,1.3900000000000001,0.02,0.62,0,0,0,0,0,-4,0,0,0,0,0.265,73.02,161.87,0.88,0.67,819,1.1,211,0.30000000000000004
2023,1,1,7,30,-0.1,1.41,0.017,0.62,0,0,0,0,0,-4.1000000000000005,0,0,0,0,0.263,74.48,162.36,0.87,0.67,820,1.1,210,0.30000000000000004
2023,1,1,8,30,-0.30000000000000004,1.41,0.017,0.62,0,0,0,0,7,-4.2,0,0,0,0,0.263,75.21000000000001,155.20000000000002,0.87,0.67,820,1.1,209,0.4
2023,1,1,9,30,-0.30000000000000004,1.3900000000000001,0.018000000000000002,0.62,0,0,0,0,7,-4.1000000000000005,0,0,0,0,0.263,75.47,144.85,0.88,0.67,820,1.1,206,0.5
2023,1,1,10,30,-0.4,1.3800000000000001,0.019,0.62,0,0,0,0,7,-4,0,0,0,0,0.264,76.48,133.55,0.89,0.67,820,1,200,0.6000000000000001
2023,1,1,11,30,-0.8,1.4000000000000001,0.019,0.62,0,0,0,0,7,-4,0,0,0,0,0.265,78.85000000000001,122.03,0.88,0.67,820,1,192,0.8
2023,1,1,12,30,-1.4000000000000001,1.42,0.019,0.62,0,0,0,0,7,-4.2,0,0,0,0,0.266,81.36,110.64,0.89,0.67,820,1,186,1
2023,1,1,13,30,-1.7000000000000002,1.41,0.02,0.62,0,0,0,0,7,-4.5,0,0,0,0,0.267,81.46000000000001,99.66,0.89,0.67,820,0.9,184,1.2000000000000002
2023,1,1,14,30,-0.7000000000000001,1.3800000000000001,0.021,0.62,11,164,14,5,7,-4.7,9,1,71,9,0.268,74.39,89.01,0.89,0.67,820,0.9,180,1.4000000000000001
2023,1,1,15,30,1.6,1.37,0.021,0.62,37,690,157,0,6,-3.9000000000000004,52,4,4,53,0.269,67.05,79.97,0.89,0.67,820,0.9,175,1.8
2023,1,1,16,30,3.5,1.36,0.022,0.62,51,845,310,0,6,-2.4000000000000004,76,12,0,80,0.27,65.4,72.16,0.9,0.67,820,0.9,177,1.9000000000000001
2023,1,1,17,30,4.7,1.33,0.023,0.62,59,912,425,0,6,-1.8,102,5,0,104,0.271,62.730000000000004,66.36,0.9,0.67,820,0.9,181,1.8
2023,1,1,18,30,5.300000000000001,1.31,0.024,0.62,64,940,488,0,6,-1.6,255,68,0,286,0.271,61.17,63.160000000000004,0.9,0.67,819,0.9,175,1.7000000000000002
2023,1,1,19,30,5.5,1.32,0.024,0.62,64,940,491,0,6,-1.3,245,110,0,295,0.271,61.42,62.97,0.9,0.67,819,1,157,1.8
2023,1,1,20,30,5.4,1.33,0.024,0.62,60,911,433,0,6,-1.1,202,40,0,218,0.272,62.93,65.83,0.9,0.67,819,1,144,2
2023,1,1,21,30,4.5,1.33,0.024,0.62,53,842,322,0,6,-0.9,121,19,0,127,0.274,68.17,71.35000000000001,0.91,0.67,819,1.1,138,1.8
2023,1,1,22,30,2.7,1.31,0.025,0.62,41,688,173,0,7,-0.7000000000000001,84,41,0,92,0.276,78.22,78.95,0.92,0.67,820,1.2000000000000002,128,1.4000000000000001
