Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,151625,-,-,-,38.65,-121.46,0,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,0,30,12,1.22,0.06,0.66,24,270,40,7,4,3.8000000000000003,17,0,100,17,0.314,57.120000000000005,86.51,0.9,0.15,1012,1.4000000000000001,305,0.7000000000000001
2018,1,1,1,30,10.9,1.23,0.058,0.66,0,0,0,0,7,3,0,0,0,0,0.313,58.29,97,0.89,0.15,1012,1.3,331,0.6000000000000001
2018,1,1,2,30,10.3,1.23,0.054,0.66,0,0,0,0,4,2.9000000000000004,0,0,0,0,0.314,60.050000000000004,108.02,0.89,0.15,1013,1.3,321,0.4
2018,1,1,3,30,9.8,1.23,0.054,0.66,0,0,0,0,4,2.7,0,0,0,0,0.315,61.11,119.49000000000001,0.89,0.15,1013,1.2000000000000002,280,0.5
2018,1,1,4,30,9.3,1.22,0.055,0.66,0,0,0,0,4,2.7,0,0,0,0,0.316,63.43,131.18,0.89,0.15,1014,1.3,255,0.7000000000000001
2018,1,1,5,30,8.700000000000001,1.22,0.058,0.66,0,0,0,0,4,2.8000000000000003,0,0,0,0,0.316,66.4,142.78,0.89,0.15,1014,1.3,251,0.8
2018,1,1,6,30,8.200000000000001,1.22,0.059000000000000004,0.66,0,0,0,0,4,3.1,0,0,0,0,0.317,70.46000000000001,153.71,0.89,0.15,1015,1.4000000000000001,250,0.8
2018,1,1,7,30,8,1.23,0.062,0.66,0,0,0,0,4,3.6,0,0,0,0,0.318,73.58,162.25,0.9,0.15,1015,1.4000000000000001,261,0.7000000000000001
2018,1,1,8,30,7.9,1.24,0.063,0.66,0,0,0,0,4,3.9000000000000004,0,0,0,0,0.319,76.04,163.74,0.89,0.15,1015,1.3,277,0.6000000000000001
2018,1,1,9,30,7.800000000000001,1.25,0.059000000000000004,0.66,0,0,0,0,4,4,0,0,0,0,0.321,76.82000000000001,156.75,0.89,0.15,1015,1.3,277,0.5
2018,1,1,10,30,7.7,1.26,0.055,0.66,0,0,0,0,4,3.7,0,0,0,0,0.323,75.96000000000001,146.27,0.88,0.15,1015,1.2000000000000002,256,0.5
2018,1,1,11,30,7.2,1.26,0.054,0.66,0,0,0,0,4,3.4000000000000004,0,0,0,0,0.324,76.67,134.79,0.88,0.15,1015,1.2000000000000002,240,0.7000000000000001
2018,1,1,12,30,6.6000000000000005,1.26,0.056,0.66,0,0,0,0,4,3.2,0,0,0,0,0.326,79.18,123.09,0.89,0.15,1015,1.2000000000000002,237,0.8
2018,1,1,13,30,6.2,1.26,0.058,0.66,0,0,0,0,4,3.3000000000000003,0,0,0,0,0.327,81.58,111.52,0.89,0.15,1016,1.3,233,0.8
2018,1,1,14,30,6,1.27,0.058,0.66,0,0,0,0,4,3.2,0,0,0,0,0.328,82.43,100.32000000000001,0.89,0.15,1016,1.3,228,0.8
2018,1,1,15,30,7.1000000000000005,1.28,0.058,0.66,9,84,10,4,4,3.2,6,9,54,6,0.327,76.32000000000001,89.31,0.89,0.15,1017,1.4000000000000001,225,0.7000000000000001
2018,1,1,16,30,9.8,1.28,0.059000000000000004,0.66,44,542,137,5,4,4.3,79,216,75,116,0.327,68.48,80.10000000000001,0.89,0.15,1017,1.4000000000000001,213,0.7000000000000001
2018,1,1,17,30,12.700000000000001,1.28,0.059000000000000004,0.66,60,732,286,0,4,4.9,130,210,7,195,0.326,59.11,71.99,0.89,0.15,1018,1.4000000000000001,197,0.7000000000000001
2018,1,1,18,30,15.3,1.41,0.05,0.66,66,824,404,0,7,4.5,171,355,0,316,0.325,48.61,65.82000000000001,0.88,0.15,1017,1.4000000000000001,222,0.6000000000000001
2018,1,1,19,30,17.2,1.41,0.048,0.66,70,862,471,0,7,4.4,161,488,0,388,0.324,42.67,62.25,0.88,0.15,1017,1.4000000000000001,266,0.7000000000000001
2018,1,1,20,30,18.3,1.42,0.047,0.66,73,859,480,0,7,4.4,152,550,0,412,0.322,39.800000000000004,61.75,0.89,0.15,1016,1.4000000000000001,285,1
2018,1,1,21,30,18.7,1.1300000000000001,0.059000000000000004,0.66,72,822,428,0,7,4.6000000000000005,135,584,0,388,0.321,39.28,64.37,0.9,0.15,1015,1.5,289,1.3
