Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,151625,-,-,-,38.65,-121.46,0,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2008,1,1,0,30,7.800000000000001,0.86,0.051000000000000004,0.66,22,285,39,0,0,1.1,22,285,0,39,0.281,62.67,86.58,0.92,0.15,1017,0.9,328,1.1
2008,1,1,1,30,6.6000000000000005,0.88,0.054,0.66,0,0,0,0,1,0.6000000000000001,0,0,0,0,0.281,65.45,97.08,0.92,0.15,1017,1,182,1.1
2008,1,1,2,30,6,0.9,0.056,0.66,0,0,0,0,1,0.8,0,0,0,0,0.281,69.41,108.09,0.92,0.15,1018,1,47,1.5
2008,1,1,3,30,5,0.92,0.056,0.66,0,0,0,0,4,0.9,0,0,0,0,0.281,74.55,119.57000000000001,0.92,0.15,1018,1,69,1.9000000000000001
2008,1,1,4,30,4.3,0.9400000000000001,0.055,0.66,0,0,0,0,1,0.5,0,0,0,0,0.281,76.42,131.25,0.92,0.15,1018,1.1,74,1.9000000000000001
2008,1,1,5,30,4.1000000000000005,0.97,0.055,0.66,0,0,0,0,1,-0.1,0,0,0,0,0.281,74.26,142.85,0.92,0.15,1018,1.1,77,1.8
2008,1,1,6,30,4.1000000000000005,1,0.055,0.66,0,0,0,0,0,-0.7000000000000001,0,0,0,0,0.281,70.84,153.78,0.92,0.15,1018,1.1,78,1.7000000000000002
2008,1,1,7,30,4.3,1.04,0.055,0.66,0,0,0,0,0,-1.1,0,0,0,0,0.28,67.7,162.31,0.92,0.15,1018,1.1,75,1.6
2008,1,1,8,30,4.4,1.07,0.055,0.66,0,0,0,0,0,-1.3,0,0,0,0,0.279,66.52,163.77,0.93,0.15,1018,1.1,70,1.5
2008,1,1,9,30,4.4,1.11,0.053,0.66,0,0,0,1,0,-1.4000000000000001,0,0,1,0,0.279,66.1,156.75,0.92,0.15,1018,1.1,68,1.5
2008,1,1,10,30,4.4,1.1300000000000001,0.05,0.66,0,0,0,1,1,-1.6,0,0,1,0,0.278,64.8,146.26,0.92,0.15,1018,1.1,71,1.5
