Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,DNI,DHI,GHI,Clearsky GHI,Solar Zenith Angle,Relative Humidity,Wind Direction,Wind Speed
2018,1,1,0,30,12.9,26,347,0,26,26,54,85.43,80.16,69,0.6000000000000001
2018,1,1,1,30,12.4,0,0,0,0,0,0,95.95,79.89,65,0.6000000000000001
2018,1,1,2,30,12.200000000000001,0,0,0,0,0,0,107.04,80.29,162,0.4
2018,1,1,3,30,11.9,0,0,0,0,0,0,118.62,81.44,256,0.4
2018,1,1,4,30,11.3,0,0,0,0,0,0,130.43,86.16,245,0.7000000000000001
2018,1,1,5,30,10.8,0,0,0,0,0,0,142.21,90.54,241,0.8
2018,1,1,6,30,10.600000000000001,0,0,0,0,0,0,153.43,93.04,239,0.8
2018,1,1,7,30,10.600000000000001,0,0,0,0,0,0,162.55,93.94,240,0.7000000000000001
2018,1,1,8,30,10.600000000000001,0,0,0,0,0,0,164.78,94.69,245,0.6000000000000001
2018,1,1,9,30,10.600000000000001,0,0,0,0,0,0,157.88,94.17,248,0.5
2018,1,1,10,30,10.5,0,0,0,0,0,0,147.26,93.54,268,0.4
2018,1,1,11,30,10.3,0,0,0,0,0,0,135.63,93.67,300,0.5
2018,1,1,12,30,10.100000000000001,0,0,0,0,0,0,123.79,93.78,303,0.6000000000000001
2018,1,1,13,30,9.9,0,0,0,0,0,0,112.08,94.11,292,0.6000000000000001
2018,1,1,14,30,9.8,0,0,0,0,0,0,100.73,93.12,291,0.7000000000000001
2018,1,1,15,30,10.100000000000001,8,83,0,5,5,9,89.52,89.74,311,0.8
2018,1,1,16,30,11.200000000000001,43,545,5,49,50,136,80.15,84.74,339,1
2018,1,1,17,30,12.600000000000001,58,736,74,153,176,288,71.8,78.07000000000001,182,1.3
2018,1,1,18,30,14,64,827,212,186,274,409,65.38,71.72,19,1.3
2018,1,1,19,30,15.3,68,865,484,158,389,480,61.550000000000004,64.76,30,1.2000000000000002
2018,1,1,20,30,16.3,70,868,453,179,400,493,60.82,58.33,36,1
2018,1,1,21,30,17,69,842,338,192,344,447,63.300000000000004,53.27,34,0.9
2018,1,1,22,30,17.1,62,786,355,157,286,348,68.63,51.13,24,0.8
2018,1,1,23,30,16.1,50,663,232,111,166,208,76.19,58.39,11,0.8
2018,1,2,0,30,14.700000000000001,26,366,11,39,40,56,85.3,63.620000000000005,6,0.9
2018,1,2,1,30,13.700000000000001,0,0,0,0,0,0,95.81,64.44,13,1
2018,1,2,2,30,13,0,0,0,0,0,0,106.91,67.8,22,1
2018,1,2,3,30,12.700000000000001,0,0,0,0,0,0,118.48,68.93,31,0.9
2018,1,2,4,30,12.5,0,0,0,0,0,0,130.29,68.82000000000001,37,0.9
2018,1,2,5,30,12.200000000000001,0,0,0,0,0,0,142.07,70.09,41,0.9
2018,1,2,6,30,11.9,0,0,0,0,0,0,153.3,72.24,45,0.9
2018,1,2,7,30,11.600000000000001,0,0,0,0,0,0,162.43,74.22,53,1
2018,1,2,8,30,11.200000000000001,0,0,0,0,0,0,164.72,76.10000000000001,60,1
2018,1,2,9,30,10.8,0,0,0,0,0,0,157.89000000000001,77.49,59,1.3
2018,1,2,10,30,10.5,0,0,0,0,0,0,147.3,77.61,56,1.7000000000000002
2018,1,2,11,30,10.3,0,0,0,0,0,0,135.68,77.61,55,2
2018,1,2,12,30,10.200000000000001,0,0,0,0,0,0,123.84,78.12,56,2.2
2018,1,2,13,30,10,0,0,0,0,0,0,112.12,79.4,57,2.3000000000000003
2018,1,2,14,30,9.8,0,0,0,0,0,0,100.77,80.75,58,2.3000000000000003
2018,1,2,15,30,10.3,8,81,0,4,4,9,89.54,78.48,56,2.3000000000000003
2018,1,2,16,30,11.5,43,543,42,86,93,136,80.15,74.51,54,2.4000000000000004
2018,1,2,17,30,12.8,59,735,37,134,146,289,71.78,68.39,54,2.3000000000000003
2018,1,2,18,30,14.200000000000001,65,826,76,195,227,410,65.34,64.86,54,2
2018,1,2,19,30,15.4,69,861,5,130,132,480,61.480000000000004,62.09,56,1.9000000000000001
2018,1,2,20,30,16.2,71,866,3,119,120,494,60.730000000000004,59.730000000000004,59,1.8
2018,1,2,21,30,16.5,68,843,1,75,75,448,63.18,58.79,60,1.7000000000000002
2018,1,2,22,30,16.2,61,785,2,70,71,349,68.5,60.160000000000004,62,1.5
2018,1,2,23,30,14.8,49,663,7,70,72,209,76.05,69.31,64,1.2000000000000002
2018,1,3,0,30,13.100000000000001,27,369,2,29,29,58,85.16,79.14,61,1.2000000000000002
2018,1,3,1,30,12.3,0,0,0,0,0,0,95.67,80.36,59,1.3
2018,1,3,2,30,11.8,0,0,0,0,0,0,106.77,81.83,61,1.4000000000000001
2018,1,3,3,30,11.3,0,0,0,0,0,0,118.34,82.96000000000001,61,1.5
2018,1,3,4,30,10.9,0,0,0,0,0,0,130.16,83.41,61,1.8
2018,1,3,5,30,10.700000000000001,0,0,0,0,0,0,141.93,83.28,60,2.1
2018,1,3,6,30,10.600000000000001,0,0,0,0,0,0,153.15,83.91,57,2.3000000000000003
2018,1,3,7,30,10.4,0,0,0,0,0,0,162.29,86.21000000000001,56,2.4000000000000004
2018,1,3,8,30,10.200000000000001,0,0,0,0,0,0,164.65,89.46000000000001,60,2.3000000000000003
2018,1,3,9,30,10.100000000000001,0,0,0,0,0,0,157.9,91.96000000000001,63,2.1
2018,1,3,10,30,10.100000000000001,0,0,0,0,0,0,147.33,92.96000000000001,63,2.2
2018,1,3,11,30,10,0,0,0,0,0,0,135.72,93.8,63,2.3000000000000003
2018,1,3,12,30,9.9,0,0,0,0,0,0,123.88000000000001,93.46000000000001,65,2.5
2018,1,3,13,30,9.8,0,0,0,0,0,0,112.15,91.59,63,2.5
2018,1,3,14,30,9.8,0,0,0,0,0,0,100.79,88.22,59,2.3000000000000003
2018,1,3,15,30,10,8,66,0,2,2,9,89.55,83.81,55,2
2018,1,3,16,30,10.700000000000001,46,507,1,40,40,133,80.15,79.23,51,1.7000000000000002
2018,1,3,17,30,11.5,64,697,0,38,38,282,71.76,76.51,51,1.5
2018,1,3,18,30,12.100000000000001,73,778,0,32,32,398,65.29,74.43,56,1.8
2018,1,3,19,30,12.5,78,809,0,16,16,465,61.410000000000004,73.59,63,2.5
2018,1,3,20,30,12.700000000000001,80,808,0,16,16,476,60.620000000000005,74.43,69,3.1
2018,1,3,21,30,12.8,78,782,0,30,30,432,63.06,75.82000000000001,72,3.4000000000000004
2018,1,3,22,30,12.8,70,725,0,15,15,337,68.36,77.49,73,3.1
2018,1,3,23,30,12.600000000000001,56,598,0,25,25,202,75.91,79.46000000000001,89,2.5
2018,1,4,0,30,12.100000000000001,30,300,0,15,15,56,85.02,83.57000000000001,108,2.3000000000000003
2018,1,4,1,30,12.100000000000001,0,0,0,0,0,0,95.53,83.71000000000001,122,2.6
2018,1,4,2,30,12.3,0,0,0,0,0,0,106.62,84.18,134,2.8000000000000003
2018,1,4,3,30,12.100000000000001,0,0,0,0,0,0,118.2,86.61,140,2.8000000000000003
2018,1,4,4,30,12.100000000000001,0,0,0,0,0,0,130.01,87.05,141,2.9000000000000004
2018,1,4,5,30,12.3,0,0,0,0,0,0,141.79,87.91,141,3.1
2018,1,4,6,30,12.5,0,0,0,0,0,0,153.01,90.13,144,3
2018,1,4,7,30,12.5,0,0,0,0,0,0,162.15,92.87,150,2.6
2018,1,4,8,30,12.3,0,0,0,0,0,0,164.57,95.57000000000001,152,2.3000000000000003
2018,1,4,9,30,12.100000000000001,0,0,0,0,0,0,157.89000000000001,96.92,148,2.3000000000000003
2018,1,4,10,30,12.100000000000001,0,0,0,0,0,0,147.36,96.99000000000001,141,2.3000000000000003
2018,1,4,11,30,12,0,0,0,0,0,0,135.75,97.38,133,2.3000000000000003
2018,1,4,12,30,11.8,0,0,0,0,0,0,123.91,97.76,126,2.3000000000000003
2018,1,4,13,30,11.700000000000001,0,0,0,0,0,0,112.19,97.3,123,2.3000000000000003
2018,1,4,14,30,11.700000000000001,0,0,0,0,0,0,100.82000000000001,96.59,123,2.3000000000000003
2018,1,4,15,30,12.200000000000001,8,69,0,3,3,9,89.57000000000001,93.51,128,2.4000000000000004
2018,1,4,16,30,13.200000000000001,45,516,103,38,56,133,80.14,91.16,133,2.5
2018,1,4,17,30,14.4,59,714,28,141,150,283,71.73,88.3,139,2.4000000000000004
2018,1,4,18,30,15.9,66,804,4,146,148,403,65.23,85.4,150,2.6
2018,1,4,19,30,17.1,70,842,15,204,211,474,61.32,82.53,166,2.9000000000000004
2018,1,4,20,30,17.7,74,839,1,118,118,487,60.51,79.3,179,3.2
2018,1,4,21,30,17.8,76,803,3,117,118,441,62.93,78.09,185,3.3000000000000003
2018,1,4,22,30,17.5,67,748,422,42,199,345,68.22,79.28,185,3.1
2018,1,4,23,30,16.400000000000002,55,621,621,55,208,208,75.76,86.01,182,2.6
2018,1,5,0,30,14.9,30,320,320,30,59,59,84.88,94.84,179,2.2
2018,1,5,1,30,13.9,0,0,0,0,0,0,95.38,98.86,174,2.2
2018,1,5,2,30,13.600000000000001,0,0,0,0,0,0,106.48,100,170,2.3000000000000003
2018,1,5,3,30,13.600000000000001,0,0,0,0,0,0,118.06,99.98,167,2.5
2018,1,5,4,30,13.700000000000001,0,0,0,0,0,0,129.87,99.51,164,2.6
2018,1,5,5,30,13.9,0,0,0,0,0,0,141.64000000000001,98.4,162,2.6
2018,1,5,6,30,14,0,0,0,0,0,0,152.86,97.62,162,2.7
2018,1,5,7,30,14,0,0,0,0,0,0,162.01,97.5,163,2.8000000000000003
2018,1,5,8,30,14,0,0,0,0,0,0,164.48,97.14,164,2.8000000000000003
2018,1,5,9,30,14,0,0,0,0,0,0,157.88,97.27,164,2.6
2018,1,5,10,30,14,0,0,0,0,0,0,147.38,97.12,162,2.4000000000000004
2018,1,5,11,30,13.8,0,0,0,0,0,0,135.78,97.64,161,2.4000000000000004
2018,1,5,12,30,13.8,0,0,0,0,0,0,123.94,97.08,163,2.4000000000000004
2018,1,5,13,30,13.8,0,0,0,0,0,0,112.21000000000001,97.09,167,2.4000000000000004
2018,1,5,14,30,13.700000000000001,0,0,0,0,0,0,100.83,97.14,173,2.3000000000000003
2018,1,5,15,30,14.100000000000001,8,82,67,7,8,9,89.57000000000001,94.81,182,2.4000000000000004
2018,1,5,16,30,14.700000000000001,40,541,4,41,42,133,80.13,94.29,190,2.5
2018,1,5,17,30,15.100000000000001,58,711,1,46,46,281,71.69,93.9,201,2.2
2018,1,5,18,30,15.4,69,780,0,8,8,397,65.17,93.22,219,2
2018,1,5,19,30,15.5,76,811,3,56,57,466,61.230000000000004,93.3,239,1.7000000000000002
2018,1,5,20,30,15.4,76,819,1,82,82,481,60.39,93.49,257,1.7000000000000002
2018,1,5,21,30,15.100000000000001,72,804,3,94,95,440,62.79,93.14,271,1.8
2018,1,5,22,30,14.5,66,744,1,88,88,344,68.07000000000001,93.79,281,1.7000000000000002
2018,1,5,23,30,13.700000000000001,55,616,0,37,37,208,75.61,95.65,289,1.7000000000000002
2018,1,6,0,30,13,31,318,0,13,13,60,84.72,96.02,293,1.9000000000000001
2018,1,6,1,30,12.5,0,0,0,0,0,0,95.23,94.57000000000001,295,2.3000000000000003
2018,1,6,2,30,12.200000000000001,0,0,0,0,0,0,106.33,92.46000000000001,294,2.5
2018,1,6,3,30,11.9,0,0,0,0,0,0,117.91,91.27,294,2.5
2018,1,6,4,30,11.700000000000001,0,0,0,0,0,0,129.72,90.8,296,2.6
2018,1,6,5,30,11.5,0,0,0,0,0,0,141.49,90.83,298,2.5
2018,1,6,6,30,11.200000000000001,0,0,0,0,0,0,152.71,91.05,299,2.3000000000000003
2018,1,6,7,30,10.700000000000001,0,0,0,0,0,0,161.85,92.12,299,2
2018,1,6,8,30,10.4,0,0,0,0,0,0,164.39000000000001,93.17,298,1.9000000000000001
2018,1,6,9,30,10.3,0,0,0,0,0,0,157.87,94.08,296,1.9000000000000001
2018,1,6,10,30,10.200000000000001,0,0,0,0,0,0,147.39000000000001,94.47,295,1.8
2018,1,6,11,30,10,0,0,0,0,0,0,135.81,95.58,292,1.8
2018,1,6,12,30,9.9,0,0,0,0,0,0,123.97,96.09,292,1.6
2018,1,6,13,30,9.8,0,0,0,0,0,0,112.23,96.28,290,1.6
2018,1,6,14,30,9.600000000000001,0,0,0,0,0,0,100.84,97.14,290,1.7000000000000002
2018,1,6,15,30,10.200000000000001,9,100,0,4,4,10,89.56,93.37,300,1.9000000000000001
2018,1,6,16,30,11.5,40,598,464,47,127,143,80.10000000000001,90.02,306,2
2018,1,6,17,30,12.600000000000001,56,771,745,60,295,299,71.65,85.38,307,2
2018,1,6,18,30,13.700000000000001,67,842,842,67,422,422,65.1,78.12,312,2.2
2018,1,6,19,30,14.600000000000001,71,883,883,71,497,497,61.13,70.49,313,2.4000000000000004
2018,1,6,20,30,15.100000000000001,71,893,858,82,507,514,60.27,64.99,309,2.2
2018,1,6,21,30,15.200000000000001,70,869,869,70,469,469,62.65,61.97,297,1.9000000000000001
2018,1,6,22,30,14.9,64,817,513,133,326,371,67.92,61.21,283,1.9000000000000001
2018,1,6,23,30,13.700000000000001,52,702,702,52,228,228,75.45,65.75,283,1.9000000000000001
2018,1,7,0,30,11.9,30,416,416,30,69,69,84.57000000000001,77.72,297,1.8
2018,1,7,1,30,10.8,0,0,0,0,0,0,95.07000000000001,80.72,314,1.9000000000000001
2018,1,7,2,30,10.4,0,0,0,0,0,0,106.18,83.12,332,1.8
2018,1,7,3,30,10.200000000000001,0,0,0,0,0,0,117.76,84.63,347,1.5
2018,1,7,4,30,10.100000000000001,0,0,0,0,0,0,129.57,85.15,178,1.2000000000000002
2018,1,7,5,30,9.9,0,0,0,0,0,0,141.34,86.26,5,1.2000000000000002
2018,1,7,6,30,9.5,0,0,0,0,0,0,152.55,88.82000000000001,13,1.3
2018,1,7,7,30,9.1,0,0,0,0,0,0,161.70000000000002,91.38,30,1.4000000000000001
2018,1,7,8,30,8.700000000000001,0,0,0,0,0,0,164.28,93.64,50,1.3
2018,1,7,9,30,8.200000000000001,0,0,0,0,0,0,157.84,96.93,62,1.4000000000000001
2018,1,7,10,30,7.800000000000001,0,0,0,0,0,0,147.4,99.65,65,1.6
2018,1,7,11,30,7.6000000000000005,0,0,0,0,0,0,135.83,100,63,1.6
2018,1,7,12,30,7.6000000000000005,0,0,0,0,0,0,123.99000000000001,100,58,1.7000000000000002
2018,1,7,13,30,7.7,0,0,0,0,0,0,112.25,99.25,55,1.9000000000000001
2018,1,7,14,30,7.800000000000001,0,0,0,0,0,0,100.85000000000001,98.07000000000001,56,2
2018,1,7,15,30,8.200000000000001,9,79,0,5,5,10,89.55,95.04,58,2.1
2018,1,7,16,30,8.700000000000001,46,556,3,46,47,142,80.08,92.52,62,2.1
2018,1,7,17,30,9.4,63,744,0,47,47,298,71.60000000000001,89.11,68,2.2
2018,1,7,18,30,10.5,72,826,1,73,73,421,65.02,84.36,72,2.3000000000000003
2018,1,7,19,30,11.700000000000001,77,859,2,104,105,493,61.02,80.08,80,2.1
2018,1,7,20,30,12.700000000000001,76,865,0,72,72,507,60.13,76.27,90,1.8
2018,1,7,21,30,13.200000000000001,72,843,6,131,134,461,62.49,74.73,97,1.4000000000000001
2018,1,7,22,30,12.9,65,783,4,99,101,361,67.76,77.17,92,1
2018,1,7,23,30,12,53,664,1,42,42,222,75.29,84.51,77,1
2018,1,8,0,30,11.200000000000001,30,386,0,15,15,68,84.41,87.49,65,1.1
2018,1,8,1,30,10.8,0,0,0,0,0,0,94.91,89.09,65,1.1
2018,1,8,2,30,10.5,0,0,0,0,0,0,106.02,91.31,71,1.1
2018,1,8,3,30,10.4,0,0,0,0,0,0,117.60000000000001,92.28,76,1.2000000000000002
2018,1,8,4,30,10.200000000000001,0,0,0,0,0,0,129.42000000000002,93.72,81,1.4000000000000001
2018,1,8,5,30,10.100000000000001,0,0,0,0,0,0,141.19,94.54,86,1.6
2018,1,8,6,30,10.100000000000001,0,0,0,0,0,0,152.39000000000001,94.56,92,1.7000000000000002
2018,1,8,7,30,10.200000000000001,0,0,0,0,0,0,161.53,94.2,97,1.9000000000000001
2018,1,8,8,30,10.3,0,0,0,0,0,0,164.17000000000002,94.2,91,2.1
2018,1,8,9,30,10.200000000000001,0,0,0,0,0,0,157.81,95.41,82,2.3000000000000003
2018,1,8,10,30,10.200000000000001,0,0,0,0,0,0,147.4,95.74000000000001,79,2.3000000000000003
2018,1,8,11,30,10.200000000000001,0,0,0,0,0,0,135.84,95.81,82,2.3000000000000003
2018,1,8,12,30,10.3,0,0,0,0,0,0,124,95.64,85,2.3000000000000003
2018,1,8,13,30,10.4,0,0,0,0,0,0,112.26,95.46000000000001,91,2.3000000000000003
2018,1,8,14,30,10.700000000000001,0,0,0,0,0,0,100.85000000000001,94.74,98,2.5
2018,1,8,15,30,11.200000000000001,8,78,0,2,2,9,89.55,93.33,111,3
2018,1,8,16,30,11.9,41,531,0,11,11,133,80.04,92.31,126,3.4000000000000004
2018,1,8,17,30,12.600000000000001,56,718,0,8,8,283,71.54,92.27,138,3.7
2018,1,8,18,30,13.100000000000001,62,804,0,13,13,403,64.93,92.85000000000001,147,3.7
2018,1,8,19,30,13.5,68,837,0,17,17,475,60.9,93.34,159,3.7
2018,1,8,20,30,13.9,72,835,0,23,23,490,59.99,93.21000000000001,173,3.7
2018,1,8,21,30,14.100000000000001,76,799,0,14,14,447,62.34,94.14,176,3.4000000000000004
2018,1,8,22,30,14.100000000000001,72,731,0,24,24,351,67.59,94.83,168,3.1
2018,1,8,23,30,13.700000000000001,58,612,3,62,63,215,75.13,95.99000000000001,156,3
2018,1,9,0,30,13.4,32,346,0,11,11,67,84.25,95.67,146,3
2018,1,9,1,30,13.3,0,0,0,0,0,0,94.75,95.2,140,2.8000000000000003
2018,1,9,2,30,13.3,0,0,0,0,0,0,105.86,95.3,134,2.6
2018,1,9,3,30,13.3,0,0,0,0,0,0,117.45,95.62,125,2.5
2018,1,9,4,30,13.4,0,0,0,0,0,0,129.26,95.23,122,2.6
2018,1,9,5,30,13.4,0,0,0,0,0,0,141.03,95.47,129,2.5
2018,1,9,6,30,13.4,0,0,0,0,0,0,152.23,95.59,127,2.1
2018,1,9,7,30,13.3,0,0,0,0,0,0,161.36,95.65,106,1.8
2018,1,9,8,30,13.3,0,0,0,0,0,0,164.05,95.56,88,1.9000000000000001
2018,1,9,9,30,13.4,0,0,0,0,0,0,157.76,95.55,85,1.9000000000000001
2018,1,9,10,30,13.4,0,0,0,0,0,0,147.4,95.7,85,1.9000000000000001
2018,1,9,11,30,13.3,0,0,0,0,0,0,135.85,95.84,88,1.8
2018,1,9,12,30,13.100000000000001,0,0,0,0,0,0,124.01,96.28,82,1.5
2018,1,9,13,30,12.600000000000001,0,0,0,0,0,0,112.26,96.92,50,1.4000000000000001
2018,1,9,14,30,12.4,0,0,0,0,0,0,100.84,95.89,188,1.7000000000000002
2018,1,9,15,30,12.8,9,53,0,2,2,9,89.54,93.60000000000001,342,2.4000000000000004
2018,1,9,16,30,13.3,49,458,0,26,26,129,80,93.86,329,3.3000000000000003
2018,1,9,17,30,13.600000000000001,72,644,4,78,79,277,71.47,93.04,327,3.5
2018,1,9,18,30,13.8,86,730,21,163,172,396,64.84,91.57000000000001,327,3.2
2018,1,9,19,30,14,94,767,0,135,135,468,60.78,90.39,321,3
2018,1,9,20,30,14,99,765,0,84,84,483,59.85,90.48,311,3.2
2018,1,9,21,30,14.100000000000001,100,728,83,228,267,440,62.17,89.92,305,3.4000000000000004
2018,1,9,22,30,14,90,666,6,101,103,346,67.42,90.32000000000001,302,3.5
2018,1,9,23,30,13.600000000000001,73,532,338,82,170,211,74.96000000000001,92.23,299,3.7
2018,1,10,0,30,13,40,242,194,36,56,65,84.09,93.16,299,4
2018,1,10,1,30,12.5,0,0,0,0,0,0,94.59,92.21000000000001,300,4.4
2018,1,10,2,30,12.100000000000001,0,0,0,0,0,0,105.7,91.38,300,4.6000000000000005
2018,1,10,3,30,11.700000000000001,0,0,0,0,0,0,117.29,90.91,301,4.6000000000000005
2018,1,10,4,30,11.3,0,0,0,0,0,0,129.11,90.4,302,4.5
2018,1,10,5,30,10.9,0,0,0,0,0,0,140.87,90.99,302,4.4
2018,1,10,6,30,10.4,0,0,0,0,0,0,152.06,91.93,302,4.3
2018,1,10,7,30,10.100000000000001,0,0,0,0,0,0,161.19,91.75,302,4.1000000000000005
2018,1,10,8,30,9.8,0,0,0,0,0,0,163.92000000000002,92.07000000000001,302,3.9000000000000004
2018,1,10,9,30,9.600000000000001,0,0,0,0,0,0,157.72,92.22,301,3.8000000000000003
2018,1,10,10,30,9.5,0,0,0,0,0,0,147.38,92.28,301,3.6
2018,1,10,11,30,9.600000000000001,0,0,0,0,0,0,135.85,91.13,299,3.3000000000000003
2018,1,10,12,30,9.600000000000001,0,0,0,0,0,0,124.01,90.73,294,3.1
2018,1,10,13,30,9.8,0,0,0,0,0,0,112.26,89.22,288,2.9000000000000004
2018,1,10,14,30,10.200000000000001,0,0,0,0,0,0,100.83,87.61,280,2.6
2018,1,10,15,30,10.8,8,69,0,2,2,9,89.5,85.82000000000001,265,2.3000000000000003
2018,1,10,16,30,11.5,45,509,0,23,23,134,79.96000000000001,85.85000000000001,241,2.2
2018,1,10,17,30,11.9,65,690,24,120,128,285,71.4,86.15,219,2.4000000000000004
2018,1,10,18,30,12.3,76,774,13,136,142,406,64.74,86.42,213,2.7
2018,1,10,19,30,12.8,82,814,1,147,147,481,60.65,86.88,216,2.8000000000000003
2018,1,10,20,30,13.200000000000001,85,818,0,101,101,498,59.69,88.35000000000001,221,2.4000000000000004
2018,1,10,21,30,13.600000000000001,83,796,6,147,150,457,62,89.59,232,2
2018,1,10,22,30,13.8,74,750,108,112,154,364,67.25,91.06,244,1.6
2018,1,10,23,30,13.5,59,641,416,58,167,227,74.78,94.5,254,1.3
2018,1,11,0,30,12.700000000000001,35,371,321,31,65,74,83.92,98.78,259,1.1
2018,1,11,1,30,12.3,0,0,0,0,0,0,94.42,98.99000000000001,265,1.1
2018,1,11,2,30,12.200000000000001,0,0,0,0,0,0,105.54,98.62,274,1.1
2018,1,11,3,30,12,0,0,0,0,0,0,117.13,98.96000000000001,282,1.3
2018,1,11,4,30,11.8,0,0,0,0,0,0,128.95,99.31,288,1.4000000000000001
2018,1,11,5,30,11.5,0,0,0,0,0,0,140.71,100,289,1.5
2018,1,11,6,30,11.4,0,0,0,0,0,0,151.89000000000001,100,289,1.6
2018,1,11,7,30,11.200000000000001,0,0,0,0,0,0,161.01,100,287,1.6
2018,1,11,8,30,11.200000000000001,0,0,0,0,0,0,163.78,99.67,287,1.5
2018,1,11,9,30,11.3,0,0,0,0,0,0,157.66,98.39,287,1.3
2018,1,11,10,30,11.3,0,0,0,0,0,0,147.37,97.71000000000001,289,1.3
2018,1,11,11,30,11.3,0,0,0,0,0,0,135.84,97.29,294,1.2000000000000002
2018,1,11,12,30,11.4,0,0,0,0,0,0,124.01,96.35000000000001,296,1.1
2018,1,11,13,30,11.600000000000001,0,0,0,0,0,0,112.25,94.92,286,0.8
2018,1,11,14,30,11.700000000000001,0,0,0,0,0,0,100.81,94.31,247,0.5
2018,1,11,15,30,12,9,80,0,1,1,10,89.47,92.21000000000001,201,0.5
2018,1,11,16,30,12.600000000000001,43,536,2,61,61,137,79.9,90.56,181,0.9
2018,1,11,17,30,13.3,59,719,12,140,144,289,71.32000000000001,87.05,179,1.3
2018,1,11,18,30,14.100000000000001,68,802,1,126,126,412,64.63,83.03,187,1.3
2018,1,11,19,30,14.700000000000001,73,842,53,252,278,487,60.52,80.49,209,1
2018,1,11,20,30,15.100000000000001,74,849,160,275,356,505,59.53,78.77,232,0.9
2018,1,11,21,30,15.200000000000001,74,828,132,237,299,465,61.83,78.83,248,1.1
2018,1,11,22,30,15,67,781,496,137,330,371,67.06,80.25,256,1.1
2018,1,11,23,30,14.200000000000001,54,676,186,127,176,234,74.60000000000001,84.7,254,0.9
2018,1,12,0,30,12.9,32,421,12,48,49,78,83.74,92.96000000000001,258,0.9
2018,1,12,1,30,11.9,0,0,0,0,0,0,94.25,95.42,272,1.2000000000000002
2018,1,12,2,30,11.4,0,0,0,0,0,0,105.37,97.97,285,1.3
2018,1,12,3,30,11.200000000000001,0,0,0,0,0,0,116.97,99.56,293,1.4000000000000001
2018,1,12,4,30,11.100000000000001,0,0,0,0,0,0,128.79,100,301,1.4000000000000001
2018,1,12,5,30,10.9,0,0,0,0,0,0,140.54,100,306,1.4000000000000001
2018,1,12,6,30,10.600000000000001,0,0,0,0,0,0,151.72,100,308,1.5
2018,1,12,7,30,10.4,0,0,0,0,0,0,160.83,100,309,1.6
2018,1,12,8,30,10.200000000000001,0,0,0,0,0,0,163.64000000000001,100,310,1.7000000000000002
2018,1,12,9,30,10.100000000000001,0,0,0,0,0,0,157.59,100,311,1.6
