Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323704,-,-,-,33.49,-112.06,0,343,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2011,1,1,0,30,0.9,1.3,0.034,0.62,0,0,0,0,0,-9.600000000000001,0,0,0,0,0.335,45.26,90.13,0.89,0.18,972,0.2,333,1.3
2011,1,1,1,30,-0.4,1.31,0.034,0.62,0,0,0,0,0,-10.4,0,0,0,0,0.333,46.99,102.19,0.89,0.18,973,0.2,173,1.2000000000000002
2011,1,1,2,30,-1.3,1.33,0.033,0.62,0,0,0,0,1,-10.700000000000001,0,0,0,0,0.329,49.02,114.2,0.89,0.18,973,0.2,10,1.3
2011,1,1,3,30,-2,1.34,0.033,0.62,0,0,0,0,0,-10.8,0,0,0,0,0.325,50.84,126.54,0.89,0.18,974,0.2,25,1.4000000000000001
2011,1,1,4,30,-2.5,1.34,0.034,0.62,0,0,0,0,0,-10.9,0,0,0,0,0.322,52.31,139.03,0.89,0.18,975,0.2,38,1.6
2011,1,1,5,30,-3.1,1.34,0.035,0.62,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.319,54.22,151.4,0.9,0.18,975,0.2,47,2.1
2011,1,1,6,30,-3.5,1.35,0.036000000000000004,0.62,0,0,0,0,0,-11.3,0,0,0,0,0.316,54.79,162.91,0.91,0.18,976,0.30000000000000004,50,2.8000000000000003
2011,1,1,7,30,-3.7,1.31,0.04,0.62,0,0,0,0,1,-11.600000000000001,0,0,0,0,0.314,54.09,169.53,0.92,0.18,976,0.30000000000000004,52,3.4000000000000004
2011,1,1,8,30,-3.7,1.27,0.045,0.62,0,0,0,0,4,-12.100000000000001,0,0,0,0,0.312,52.18,163.45000000000002,0.92,0.18,976,0.30000000000000004,53,3.7
2011,1,1,9,30,-3.8000000000000003,1.25,0.048,0.62,0,0,0,0,7,-12.600000000000001,0,0,0,0,0.311,50.33,152.03,0.92,0.18,977,0.30000000000000004,53,3.7
2011,1,1,10,30,-4,1.26,0.048,0.62,0,0,0,0,8,-13.200000000000001,0,0,0,0,0.311,48.7,139.67000000000002,0.92,0.18,977,0.30000000000000004,53,3.7
2011,1,1,11,30,-4.4,1.28,0.042,0.62,0,0,0,0,7,-13.9,0,0,0,0,0.31,47.7,127.18,0.91,0.18,977,0.30000000000000004,52,3.7
2011,1,1,12,30,-4.800000000000001,1.29,0.037,0.62,0,0,0,0,8,-14.4,0,0,0,0,0.31,46.95,114.82000000000001,0.9,0.18,977,0.30000000000000004,52,3.7
2011,1,1,13,30,-5,1.29,0.035,0.62,0,0,0,0,7,-14.8,0,0,0,0,0.309,46.36,102.79,0.89,0.18,978,0.30000000000000004,51,3.8000000000000003
2011,1,1,14,30,-4.2,1.28,0.035,0.62,0,0,0,0,4,-14.8,0,0,0,0,0.308,43.53,91.29,0.89,0.18,979,0.30000000000000004,51,4.1000000000000005
