Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,327004,-,-,-,40.77,-111.9,0,1383,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,1,1,0,30,-6.5,1.07,0.018000000000000002,0.63,0,0,0,0,6,-10.9,0,0,0,0,0.324,71.10000000000001,94.14,0.9,0.8,858,0.4,326,1.1,0.0000,0.0000
2022,1,1,1,30,-7.300000000000001,1.1,0.017,0.63,0,0,0,0,6,-11.9,0,0,0,0,0.329,69.73,104.62,0.9,0.8,858,0.4,333,1.3,0.0000,0.0000
2022,1,1,2,30,-8,1.1500000000000001,0.017,0.63,0,0,0,0,7,-12.5,0,0,0,0,0.333,69.92,115.65,0.9,0.8,859,0.4,337,1.3,0.0000,0.0000
2022,1,1,3,30,-8.700000000000001,1.2,0.016,0.63,0,0,0,0,7,-13.200000000000001,0,0,0,0,0.336,70,126.95,0.89,0.8,859,0.4,337,1.4000000000000001,0.0000,0.0000
2022,1,1,4,30,-9.600000000000001,1.24,0.016,0.63,0,0,0,0,8,-13.8,0,0,0,0,0.335,71.48,138.24,0.89,0.8,859,0.30000000000000004,336,1.4000000000000001,0.0000,0.0000
2022,1,1,5,30,-10.5,1.27,0.016,0.63,0,0,0,0,0,-14.4,0,0,0,0,0.332,73.33,149.01,0.89,0.8,860,0.30000000000000004,335,1.4000000000000001,0.0000,0.0000
2022,1,1,6,30,-11.5,1.31,0.016,0.63,0,0,0,0,0,-14.8,0,0,0,0,0.326,76.31,158.07,0.89,0.8,860,0.30000000000000004,333,1.4000000000000001,0.0000,0.0000
2022,1,1,7,30,-12.600000000000001,1.33,0.016,0.63,0,0,0,0,4,-15.200000000000001,0,0,0,0,0.318,81.2,162.21,0.89,0.8,861,0.30000000000000004,330,1.4000000000000001,0.0000,0.0000
2022,1,1,8,30,-13.5,1.34,0.017,0.63,0,0,0,0,4,-15.600000000000001,0,0,0,0,0.311,84.44,158.33,0.9,0.8,861,0.30000000000000004,327,1.4000000000000001,0.0000,0.0000
2022,1,1,9,30,-14.200000000000001,1.34,0.019,0.63,0,0,0,0,5,-16,0,0,0,0,0.308,85.99,149.37,0.91,0.8,862,0.30000000000000004,322,1.5,0.0000,0.0000
2022,1,1,10,30,-14.600000000000001,1.33,0.021,0.63,0,0,0,0,0,-16.7,0,0,0,0,0.307,83.89,138.63,0.91,0.8,863,0.30000000000000004,317,1.5,0.0000,0.0000
2022,1,1,11,30,-14.700000000000001,1.33,0.021,0.63,0,0,0,0,0,-17.2,0,0,0,0,0.306,81.23,127.35000000000001,0.91,0.8,864,0.30000000000000004,314,1.4000000000000001,0.0000,0.0000
2022,1,1,12,30,-14.700000000000001,1.31,0.023,0.63,0,0,0,0,0,-17.5,0,0,0,0,0.304,79.43,116.04,0.91,0.8,865,0.2,312,1.2000000000000002,0.0000,0.0000
2022,1,1,13,30,-14.8,1.3,0.023,0.63,0,0,0,0,0,-17.8,0,0,0,0,0.305,78.10000000000001,104.99000000000001,0.9,0.8,866,0.2,311,1.1,0.0000,0.0000
2022,1,1,14,30,-14.9,1.3,0.022,0.63,0,0,0,0,0,-18.3,0,0,0,0,0.311,75.58,94.48,0.9,0.8,867,0.2,314,0.9,0.0000,0.0000
2022,1,1,15,30,-14.4,1.3,0.022,0.63,29,574,82,0,0,-18.6,30,538,7,80,0.315,70.46000000000001,84.67,0.89,0.8,868,0.2,302,0.6000000000000001,0.0000,0.0000
2022,1,1,16,30,-12.700000000000001,1.31,0.021,0.63,47,834,244,0,0,-18,47,834,0,244,0.318,64.56,76.32000000000001,0.88,0.8,869,0.2,280,0.6000000000000001,11.8026,9.0484
2022,1,1,17,30,-10.600000000000001,1.34,0.02,0.63,56,937,382,0,0,-16,56,937,0,382,0.32,64.74,69.65,0.87,0.8,870,0.2,283,1.1,19.6171,15.1979
2022,1,1,18,30,-9,1.31,0.019,0.63,62,983,473,0,0,-14.600000000000001,62,983,0,473,0.324,64.08,65.28,0.87,0.8,870,0.2,295,1.7000000000000002,25.1766,19.5921
2022,1,1,19,30,-8,1.33,0.018000000000000002,0.63,63,997,505,0,0,-13.8,154,697,0,463,0.327,63.22,63.7,0.87,0.8,871,0.2,299,2,24.9276,19.4227
2022,1,1,20,30,-7.5,1.31,0.018000000000000002,0.63,61,985,475,0,0,-13.3,61,985,0,475,0.328,63.01,65.14,0.87,0.8,871,0.2,302,1.9000000000000001,25.3095,19.6979
2022,1,1,21,30,-7.6000000000000005,1.29,0.017,0.63,54,945,387,0,0,-13.3,54,945,0,387,0.327,63.43,69.39,0.88,0.8,872,0.2,304,1.4000000000000001,19.9196,15.4371
2022,1,1,22,30,-8.4,1.29,0.016,0.63,44,845,249,0,0,-13.4,44,845,0,249,0.322,67.4,75.97,0.88,0.8,873,0.30000000000000004,295,0.8,12.0774,9.2651
2022,1,1,23,30,-9.700000000000001,1.29,0.015,0.63,27,599,87,0,0,-15.4,27,599,0,87,0.315,63.160000000000004,84.25,0.87,0.8,874,0.30000000000000004,250,0.5,0.0000,0.0000
2022,1,2,0,30,-11.200000000000001,1.3,0.014,0.63,0,0,0,0,0,-17,0,0,0,0,0.309,62.17,94.01,0.87,0.8,874,0.30000000000000004,191,0.6000000000000001,0.0000,0.0000
2022,1,2,1,30,-12.600000000000001,1.31,0.013000000000000001,0.63,0,0,0,0,0,-17.8,0,0,0,0,0.303,64.91,104.49000000000001,0.87,0.8,875,0.30000000000000004,163,0.9,0.0000,0.0000
2022,1,2,2,30,-14,1.33,0.013000000000000001,0.63,0,0,0,0,0,-18.6,0,0,0,0,0.298,68.02,115.51,0.88,0.8,876,0.4,154,1.3,0.0000,0.0000
2022,1,2,3,30,-15.100000000000001,1.34,0.014,0.63,0,0,0,0,0,-19.5,0,0,0,0,0.296,69.36,126.81,0.88,0.8,876,0.4,146,1.5,0.0000,0.0000
2022,1,2,4,30,-15.8,1.35,0.014,0.63,0,0,0,0,0,-20.1,0,0,0,0,0.296,69.78,138.1,0.88,0.8,876,0.5,142,1.7000000000000002,0.0000,0.0000
2022,1,2,5,30,-16.400000000000002,1.36,0.014,0.63,0,0,0,0,7,-20.6,0,0,0,0,0.298,69.76,148.87,0.88,0.8,876,0.5,142,1.7000000000000002,0.0000,0.0000
2022,1,2,6,30,-16.8,1.37,0.014,0.63,0,0,0,0,7,-21.400000000000002,0,0,0,0,0.301,67.77,157.94,0.87,0.8,877,0.5,143,1.8,0.0000,0.0000
2022,1,2,7,30,-17.1,1.3800000000000001,0.013000000000000001,0.63,0,0,0,0,7,-22,0,0,0,0,0.304,65.54,162.13,0.87,0.8,877,0.5,143,1.8,0.0000,0.0000
2022,1,2,8,30,-17.2,1.3900000000000001,0.013000000000000001,0.63,0,0,0,0,0,-22.5,0,0,0,0,0.306,63.17,158.31,0.87,0.8,877,0.5,141,1.8,0.0000,0.0000
2022,1,2,9,30,-17.2,1.3900000000000001,0.012,0.63,0,0,0,0,7,-22.900000000000002,0,0,0,0,0.306,61,149.39000000000001,0.87,0.8,877,0.5,139,1.8,0.0000,0.0000
2022,1,2,10,30,-17.400000000000002,1.3800000000000001,0.012,0.63,0,0,0,0,7,-23.3,0,0,0,0,0.304,60.19,138.67000000000002,0.87,0.8,877,0.5,137,1.8,0.0000,0.0000
2022,1,2,11,30,-17.6,1.3800000000000001,0.012,0.63,0,0,0,0,0,-23.700000000000003,0,0,0,0,0.304,58.95,127.39,0.88,0.8,877,0.5,136,1.8,0.0000,0.0000
