Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,247933,-,-,-,40.85,-115.78,0,1602,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2016,1,1,0,30,-17,1.45,0.011,0.64,0,0,0,0,1,-18.6,0,0,0,0,0.31,87.36,91.66,0.87,0.8,842,0.2,70,1.8
2016,1,1,1,30,-19.6,1.45,0.011,0.64,0,0,0,0,4,-21.3,0,0,0,0,0.311,86.26,101.94,0.87,0.8,842,0.2,69,2
2016,1,1,2,30,-20.900000000000002,1.43,0.011,0.64,0,0,0,0,4,-22.6,0,0,0,0,0.312,85.83,112.84,0.88,0.8,842,0.2,70,2.1
2016,1,1,3,30,-21.1,1.42,0.011,0.64,0,0,0,0,1,-23.3,0,0,0,0,0.311,82.2,124.09,0.88,0.8,842,0.2,73,2.1
2016,1,1,4,30,-20.8,1.41,0.011,0.64,0,0,0,0,1,-23.5,0,0,0,0,0.31,78.60000000000001,135.4,0.88,0.8,842,0.2,76,2
2016,1,1,5,30,-20.8,1.4000000000000001,0.011,0.64,0,0,0,0,0,-23.700000000000003,0,0,0,0,0.308,77.38,146.36,0.87,0.8,842,0.2,78,1.9000000000000001
2016,1,1,6,30,-21.1,1.4000000000000001,0.011,0.64,0,0,0,0,1,-24.200000000000003,0,0,0,0,0.306,76.03,156.04,0.87,0.8,842,0.2,79,1.9000000000000001
2016,1,1,7,30,-21.6,1.3900000000000001,0.011,0.64,0,0,0,0,0,-24.8,0,0,0,0,0.305,75.03,161.86,0.87,0.8,841,0.2,79,1.8
2016,1,1,8,30,-22,1.3900000000000001,0.011,0.64,0,0,0,0,1,-25.3,0,0,0,0,0.304,74.43,159.96,0.87,0.8,841,0.2,76,1.8
2016,1,1,9,30,-22.3,1.4000000000000001,0.011,0.64,0,0,0,0,1,-25.6,0,0,0,0,0.303,74.31,151.89000000000001,0.87,0.8,841,0.2,73,1.9000000000000001
2016,1,1,10,30,-22.5,1.4000000000000001,0.012,0.64,0,0,0,0,1,-25.900000000000002,0,0,0,0,0.303,74.08,141.45000000000002,0.87,0.8,841,0.2,72,2
2016,1,1,11,30,-22.5,1.41,0.012,0.64,0,0,0,0,1,-26,0,0,0,0,0.303,72.95,130.25,0.87,0.8,840,0.2,73,2.2
2016,1,1,12,30,-22.400000000000002,1.41,0.012,0.64,0,0,0,0,1,-26,0,0,0,0,0.302,72.52,118.93,0.87,0.8,840,0.2,75,2.4000000000000004
2016,1,1,13,30,-22.200000000000003,1.4000000000000001,0.012,0.64,0,0,0,0,8,-25.8,0,0,0,0,0.3,72.34,107.8,0.87,0.8,840,0.2,78,2.5
2016,1,1,14,30,-21.900000000000002,1.3900000000000001,0.012,0.64,0,0,0,0,8,-25.700000000000003,0,0,0,0,0.298,71.48,97.14,0.87,0.8,840,0.2,80,2.5
2016,1,1,15,30,-20.700000000000003,1.3800000000000001,0.012,0.64,17,496,43,7,8,-25.3,18,0,7,18,0.297,66.36,87.02,0.87,0.8,840,0.2,82,2.9000000000000004
2016,1,1,16,30,-18.1,1.37,0.012,0.64,37,821,202,0,1,-23.200000000000003,37,821,0,202,0.296,64.51,78.39,0.87,0.8,840,0.2,85,3.6
2016,1,1,17,30,-15.100000000000001,1.37,0.012,0.64,48,940,350,0,0,-19.900000000000002,48,940,0,350,0.296,66.7,71.25,0.87,0.8,840,0.2,90,3.9000000000000004
2016,1,1,18,30,-12.600000000000001,1.3900000000000001,0.012,0.64,54,993,454,0,1,-17.1,54,993,0,454,0.296,69.27,66.25,0.87,0.8,840,0.2,94,3.9000000000000004
2016,1,1,19,30,-10.700000000000001,1.4000000000000001,0.012,0.64,57,1012,502,0,0,-15,57,1012,0,502,0.296,70.53,63.93,0.87,0.8,839,0.2,96,3.8000000000000003
2016,1,1,20,30,-9.5,1.4000000000000001,0.012,0.64,56,1007,488,0,0,-13.700000000000001,56,1007,0,488,0.295,71.63,64.6,0.87,0.8,839,0.2,97,3.7
2016,1,1,21,30,-9,1.3900000000000001,0.012,0.64,52,975,414,0,0,-13.100000000000001,52,975,0,414,0.296,72.14,68.17,0.87,0.8,838,0.2,97,3.3000000000000003
2016,1,1,22,30,-9.9,1.3800000000000001,0.013000000000000001,0.64,44,897,289,0,0,-12.8,44,897,0,289,0.297,79.25,74.2,0.88,0.8,838,0.2,93,2.3000000000000003
2016,1,1,23,30,-13,1.36,0.014,0.64,31,715,129,0,1,-14.100000000000001,31,715,0,129,0.298,91.15,82.10000000000001,0.88,0.8,838,0.2,92,1.6
2016,1,2,0,30,-16.6,1.34,0.015,0.64,0,0,0,0,1,-18.400000000000002,0,0,0,0,0.299,85.98,91.53,0.88,0.8,838,0.2,96,1.8
2016,1,2,1,30,-18.900000000000002,1.32,0.016,0.64,0,0,0,0,1,-20.900000000000002,0,0,0,0,0.298,84.3,101.81,0.88,0.8,838,0.2,101,2
2016,1,2,2,30,-20.200000000000003,1.28,0.018000000000000002,0.64,0,0,0,0,0,-22.1,0,0,0,0,0.297,84.92,112.71000000000001,0.89,0.8,838,0.2,106,2.1
2016,1,2,3,30,-20.900000000000002,1.26,0.02,0.64,0,0,0,0,1,-23,0,0,0,0,0.295,82.86,123.96000000000001,0.89,0.8,838,0.30000000000000004,109,2.1
2016,1,2,4,30,-21.1,1.24,0.023,0.64,0,0,0,0,1,-23.700000000000003,0,0,0,0,0.294,79.88,135.27,0.9,0.8,838,0.30000000000000004,112,2.1
2016,1,2,5,30,-21.1,1.24,0.025,0.64,0,0,0,0,0,-24,0,0,0,0,0.293,77.28,146.23,0.9,0.8,838,0.30000000000000004,115,2.2
2016,1,2,6,30,-21.200000000000003,1.25,0.027,0.64,0,0,0,0,0,-24.400000000000002,0,0,0,0,0.293,75.31,155.91,0.91,0.8,838,0.30000000000000004,118,2.2
2016,1,2,7,30,-21.200000000000003,1.25,0.027,0.64,0,0,0,0,0,-24.700000000000003,0,0,0,0,0.29,73.56,161.76,0.91,0.8,837,0.30000000000000004,123,2.1
2016,1,2,8,30,-21,1.26,0.027,0.64,0,0,0,0,0,-24.8,0,0,0,0,0.28600000000000003,71.45,159.93,0.92,0.8,837,0.30000000000000004,125,2.1
2016,1,2,9,30,-20.900000000000002,1.26,0.026000000000000002,0.64,0,0,0,0,0,-24.6,0,0,0,0,0.28200000000000003,71.84,151.91,0.92,0.8,837,0.30000000000000004,119,2.1
2016,1,2,10,30,-21.200000000000003,1.26,0.025,0.64,0,0,0,0,0,-24.6,0,0,0,0,0.278,74.19,141.48,0.92,0.8,837,0.30000000000000004,110,2
2016,1,2,11,30,-21.6,1.27,0.024,0.64,0,0,0,0,0,-24.6,0,0,0,0,0.276,76.59,130.3,0.92,0.8,837,0.30000000000000004,104,2
