Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,657211,-,-,-,29.41,-98.5,0,196,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2010,1,1,0,30,12.3,1.1300000000000001,0.039,0.63,0,0,0,0,8,6.300000000000001,0,0,0,0,0.28700000000000003,66.64,99.59,0.92,0.17,999,1.2000000000000002,347,4.800000000000001
2010,1,1,1,30,10.100000000000001,1.17,0.043000000000000003,0.63,0,0,0,0,4,5.4,0,0,0,0,0.289,72.42,112.01,0.93,0.17,1001,1,181,6.1000000000000005
2010,1,1,2,30,7.7,1.25,0.045,0.63,0,0,0,0,0,4.3,0,0,0,0,0.292,79.33,124.78,0.93,0.17,1003,0.8,4,6.6000000000000005
2010,1,1,3,30,5.7,1.33,0.045,0.63,0,0,0,0,0,3.2,0,0,0,0,0.293,83.79,137.77,0.9400000000000001,0.17,1004,0.7000000000000001,180,6.1000000000000005
2010,1,1,4,30,4.4,1.41,0.045,0.63,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.293,83.86,150.82,0.9400000000000001,0.17,1005,0.7000000000000001,355,5.7
2010,1,1,5,30,3.5,1.46,0.044,0.63,0,0,0,0,0,0.9,0,0,0,0,0.291,82.99,163.6,0.9400000000000001,0.17,1005,0.7000000000000001,354,5.300000000000001
2010,1,1,6,30,2.7,1.48,0.041,0.63,0,0,0,0,0,0.2,0,0,0,0,0.289,83.76,173.38,0.9400000000000001,0.17,1006,0.6000000000000001,354,5
2010,1,1,7,30,2.1,1.47,0.037,0.63,0,0,0,0,0,-0.2,0,0,0,0,0.28700000000000003,84.51,166.6,0.9400000000000001,0.17,1006,0.6000000000000001,353,4.800000000000001
2010,1,1,8,30,1.5,1.46,0.034,0.63,0,0,0,0,0,-0.6000000000000001,0,0,0,0,0.28600000000000003,85.66,154.03,0.9400000000000001,0.17,1006,0.6000000000000001,353,4.5
2010,1,1,9,30,1,1.46,0.031,0.63,0,0,0,0,0,-1,0,0,0,0,0.28500000000000003,86.73,141,0.93,0.17,1006,0.6000000000000001,354,4.1000000000000005
