Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,657211,-,-,-,29.41,-98.5,0,196,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2015,1,1,0,30,4,1.32,0.094,0.63,0,0,0,0,6,1.4000000000000001,0,0,0,0,0.258,83.28,99.62,0.97,0.17,1006,2.8000000000000003,27,3.3000000000000003
2015,1,1,1,30,3.6,1.32,0.094,0.63,0,0,0,0,6,1.3,0,0,0,0,0.258,85.22,112.04,0.97,0.17,1006,2.8000000000000003,28,3.4000000000000004
2015,1,1,2,30,3.3000000000000003,1.32,0.091,0.63,0,0,0,0,6,1.2000000000000002,0,0,0,0,0.259,86.01,124.81,0.97,0.17,1006,2.7,29,3.5
2015,1,1,3,30,3.1,1.32,0.088,0.63,0,0,0,0,6,1,0,0,0,0,0.26,86.10000000000001,137.8,0.97,0.17,1005,2.7,30,3.6
2015,1,1,4,30,2.9000000000000004,1.31,0.08600000000000001,0.63,0,0,0,0,6,0.9,0,0,0,0,0.262,86.78,150.85,0.97,0.17,1004,2.8000000000000003,32,3.5
2015,1,1,5,30,2.9000000000000004,1.3,0.08600000000000001,0.63,0,0,0,0,6,0.9,0,0,0,0,0.263,86.55,163.63,0.97,0.17,1004,2.8000000000000003,36,3.4000000000000004
2015,1,1,6,30,2.8000000000000003,1.3,0.08700000000000001,0.63,0,0,0,0,6,0.8,0,0,0,0,0.264,86.94,173.4,0.97,0.17,1003,2.8000000000000003,38,3.2
2015,1,1,7,30,2.7,1.29,0.08700000000000001,0.63,0,0,0,0,6,0.8,0,0,0,0,0.266,87.57000000000001,166.58,0.97,0.17,1003,2.9000000000000004,37,3
2015,1,1,8,30,2.7,1.28,0.08700000000000001,0.63,0,0,0,0,6,0.8,0,0,0,0,0.267,87.54,154.01,0.97,0.17,1002,3,37,2.8000000000000003
2015,1,1,9,30,2.6,1.27,0.089,0.63,0,0,0,0,6,0.8,0,0,0,0,0.268,88.18,140.98,0.97,0.17,1002,3,35,2.8000000000000003
2015,1,1,10,30,2.6,1.27,0.093,0.63,0,0,0,0,6,0.8,0,0,0,0,0.27,88.09,127.96000000000001,0.97,0.17,1002,3.1,35,2.7
2015,1,1,11,30,2.6,1.27,0.093,0.63,0,0,0,0,6,0.8,0,0,0,0,0.271,87.91,115.11,0.97,0.17,1001,3.1,37,2.8000000000000003
2015,1,1,12,30,2.6,1.28,0.095,0.63,0,0,0,0,6,0.8,0,0,0,0,0.272,88.23,102.59,0.97,0.17,1002,3.2,41,2.8000000000000003
2015,1,1,13,30,2.8000000000000003,1.27,0.1,0.63,0,0,0,7,6,1,0,0,7,0,0.274,87.7,89.97,0.97,0.17,1002,3.2,45,2.7
2015,1,1,14,30,3.1,1.27,0.101,0.63,55,463,142,0,6,1.1,6,0,0,6,0.276,86.98,79.18,0.97,0.17,1002,3.2,46,2.8000000000000003
2015,1,1,15,30,3.6,1.27,0.099,0.63,80,674,321,0,7,1.3,50,0,0,50,0.278,85.03,69.08,0.97,0.17,1002,3.1,47,2.8000000000000003
2015,1,1,16,30,4.2,1.26,0.097,0.63,94,775,473,0,7,1.6,121,3,0,122,0.279,82.95,60.68,0.97,0.17,1001,3.1,49,2.7
2015,1,1,17,30,4.800000000000001,1.24,0.096,0.63,101,823,575,0,6,1.9000000000000001,94,1,0,94,0.28,81.29,54.83,0.98,0.17,1000,3.1,51,2.6
2015,1,1,18,30,5.4,1.22,0.101,0.63,106,834,615,0,6,2.2,159,3,0,161,0.28,79.94,52.4,0.98,0.17,998,3.1,49,2.4000000000000004
2015,1,1,19,30,5.800000000000001,1.21,0.105,0.63,106,823,591,0,6,2.6,109,1,0,109,0.28,79.72,53.86,0.98,0.17,997,3,41,2.2
2015,1,1,20,30,6,1.21,0.105,0.63,99,783,504,0,6,2.9000000000000004,130,3,0,132,0.28,80.5,58.92,0.98,0.17,996,3,30,2.2
2015,1,1,21,30,5.9,1.21,0.114,0.63,90,691,362,0,6,3.1,82,1,0,83,0.279,82.44,66.76,0.98,0.17,996,2.9000000000000004,22,2.2
2015,1,1,22,30,5.6000000000000005,1.22,0.121,0.63,68,511,187,0,7,3.3000000000000003,64,3,0,65,0.278,85.01,76.5,0.98,0.17,997,2.8000000000000003,18,2.2
2015,1,1,23,30,5.2,1.23,0.121,0.63,20,120,25,7,6,3.4000000000000004,6,0,7,6,0.278,88.09,87.35000000000001,0.98,0.17,997,2.8000000000000003,19,2.4000000000000004
